Unnamed: 0,cell_class,neuron_class,domain,Region,ground_truth,x,y
1815x29,Inhibitory,I-1,PVH,PVH,PVH,1815.017711,28.5477653
1816x-35,Endothelial 1,,PVH,PVH,PVH,1815.985301,-35.25968922
1819x-42,Endothelial 1,,PVH,PVH,PVH,1818.836765,-41.9420861
1819x8,Inhibitory,I-2,PVH,PVH,PVH,1819.469267,8.391860528
1882x-15,Endothelial 1,,PVH,PVH,PVH,1881.815416,-15.00700688
1889x-33,Excitatory,E-12,PVH,PVH,PVH,1889.374342,-32.63588662
1890x-18,Inhibitory,I-13,PVH,PVH,PVH,1889.993973,-18.26420603
1750x11,Astrocyte,,PVH,PVH,PVH,1750.363661,11.00378907
1762x114,OD Mature 3,,BST,BST,BST,1762.366164,114.1368774
1779x109,Astrocyte,,BST,BST,BST,1778.76894,109.2354879
1783x-61,Astrocyte,,PVH,PVH,PVH,1782.865048,-61.49156513
1828x-41,Inhibitory,I-13,PVH,PVH,PVH,1827.630248,-40.56945975
1835x28,Inhibitory,I-14,PVH,PVH,PVH,1835.25417,27.82860264
1881x85,Inhibitory,I-1,PVH,PVH,PVH,1880.924631,85.41996687
1886x97,Excitatory,E-17,PVH,PVH,PVH,1885.577673,97.29029673
1899x117,Excitatory,E-19,PVH,PVH,PVH,1898.804675,116.6387749
1857x30,Excitatory,E-16,PVH,PVH,PVH,1857.050363,29.85251649
1931x105,Inhibitory,I-3,PVH,PVH,PVH,1931.354913,104.649935
1764x-50,Endothelial 1,,PVH,PVH,PVH,1763.804134,-50.06105711
1772x91,Inhibitory,I-1,BST,BST,BST,1772.372765,90.65569234
1779x77,Inhibitory,I-1,BST,BST,BST,1779.37565,77.02343872
1812x48,Inhibitory,I-13,PVH,PVH,PVH,1811.593381,47.75781157
1848x91,Inhibitory,I-7,BST,BST,BST,1847.898315,90.51346453
1908x-8,Astrocyte,,PVH,PVH,PVH,1907.904233,-8.385268569
1914x49,Inhibitory,I-1,PVH,PVH,PVH,1914.18594,48.77418137
1927x102,Excitatory,E-18,PVH,PVH,PVH,1927.447789,102.4615822
1933x52,Inhibitory,I-3,PVH,PVH,PVH,1933.406768,51.86036712
1906x8,Microglia,,PVH,PVH,PVH,1905.975346,7.783857228
1761x-127,Inhibitory,I-12,PVH,PVH,PVH,1761.025044,-127.3066341
1772x-238,Inhibitory,I-13,MPN,MPN,MPN,1771.510743,-237.8591479
1774x-169,Excitatory,E-18,MPN,MPN,MPN,1773.891735,-168.7441005
1795x-243,Excitatory,E-15,MPN,MPN,MPN,1795.346653,-243.499366
1808x-109,Excitatory,E-18,PVH,PVH,PVH,1807.97214,-109.4623591
1807x-241,Inhibitory,I-11,MPN,MPN,MPN,1807.116983,-241.3219861
1809x-140,Excitatory,E-7,PVH,PVH,PVH,1808.80805,-140.267044
1810x-211,Inhibitory,I-14,MPN,MPN,MPN,1810.419115,-210.7072104
1826x-109,Excitatory,E-7,PVH,PVH,PVH,1825.675251,-109.1021234
1830x-171,Inhibitory,I-13,MPN,MPN,MPN,1829.623425,-170.5540361
1831x-135,OD Immature 1,,PVH,PVH,PVH,1830.562344,-134.7403991
1833x-224,Excitatory,E-8,MPN,MPN,MPN,1833.493079,-223.9759954
1835x-199,Excitatory,E-7,MPN,MPN,MPN,1835.113022,-199.2104455
1839x-83,Inhibitory,I-16,PVH,PVH,PVH,1838.772016,-83.05185431
1845x-110,Inhibitory,I-14,PVH,PVH,PVH,1844.713474,-109.9912585
1846x-240,Inhibitory,I-11,MPN,MPN,MPN,1846.385029,-239.5045576
1857x-133,Inhibitory,I-1,PVH,PVH,PVH,1856.555332,-132.5555082
1855x-167,Endothelial 1,,MPN,MPN,MPN,1854.994556,-166.8440228
1870x-91,Excitatory,E-11,PVH,PVH,PVH,1869.936143,-90.89675759
1871x-202,Inhibitory,I-7,MPN,MPN,MPN,1870.908536,-201.9724689
1871x-243,Inhibitory,I-14,MPN,MPN,MPN,1870.869671,-243.1602562
1873x-221,Endothelial 1,,MPN,MPN,MPN,1872.935582,-221.124371
1873x-233,Inhibitory,I-15,MPN,MPN,MPN,1873.246026,-233.4970758
1885x-188,Inhibitory,I-16,MPN,MPN,MPN,1885.055629,-188.4648187
1888x-108,OD Mature 2,,PVH,PVH,PVH,1888.294582,-107.649326
1895x-94,Endothelial 1,,PVH,PVH,PVH,1894.672504,-94.01265589
1900x-120,Astrocyte,,PVH,PVH,PVH,1900.27812,-119.9716514
1910x-259,Excitatory,E-19,PV,PV,PV,1910.398378,-258.5674501
1914x-235,Inhibitory,I-14,PV,PV,PV,1913.773961,-234.7214598
1914x-218,Inhibitory,I-16,PV,PV,PV,1914.186013,-218.2177275
1919x-243,Inhibitory,I-16,PV,PV,PV,1919.304224,-242.9730777
1923x-105,Inhibitory,I-16,PVH,PVH,PVH,1923.007375,-105.4796775
1926x-88,Excitatory,E-19,PVH,PVH,PVH,1925.81115,-88.12371963
1936x-91,Astrocyte,,PVH,PVH,PVH,1935.980514,-91.04331085
1754x-192,Excitatory,E-16,MPN,MPN,MPN,1753.882247,-192.1307509
1757x-257,Inhibitory,I-11,MPN,MPN,MPN,1757.067131,-257.2778632
1770x-206,Inhibitory,I-7,MPN,MPN,MPN,1769.620066,-205.7439579
1785x-150,Inhibitory,I-13,PVH,PVH,PVH,1785.455072,-149.6741765
1793x-225,Excitatory,E-17,MPN,MPN,MPN,1792.701641,-224.8038519
1849x-192,Inhibitory,I-7,MPN,MPN,MPN,1848.828954,-192.3322165
1865x-257,Excitatory,E-7,MPN,MPN,MPN,1864.686032,-257.0138437
1868x-172,Inhibitory,I-16,MPN,MPN,MPN,1867.920693,-171.7398087
1871x-254,Excitatory,E-7,MPN,MPN,MPN,1870.921802,-253.9030329
1896x-198,Inhibitory,I-16,MPN,MPN,MPN,1895.871716,-198.0736638
1923x-257,Inhibitory,I-7,PV,PV,PV,1922.944534,-257.0241853
1776x-245,Inhibitory,I-13,MPN,MPN,MPN,1776.221929,-245.2025829
1784x-84,Inhibitory,I-12,PVH,PVH,PVH,1784.415101,-84.28584882
1800x-126,Inhibitory,I-7,PVH,PVH,PVH,1799.583719,-126.2147641
1836x-112,Inhibitory,I-14,PVH,PVH,PVH,1836.098519,-112.4734369
1871x-114,Inhibitory,I-16,PVH,PVH,PVH,1870.963698,-113.9427231
1889x-208,Inhibitory,I-16,MPN,MPN,MPN,1889.437487,-207.9265839
1762x-224,Inhibitory,I-2,MPN,MPN,MPN,1761.770694,-224.2189274
1764x-174,Inhibitory,I-7,MPN,MPN,MPN,1763.617752,-174.0986599
1773x-132,Inhibitory,I-13,PVH,PVH,PVH,1773.201277,-131.9419806
1834x-212,Inhibitory,I-14,MPN,MPN,MPN,1833.567388,-212.4007703
1869x-266,Inhibitory,I-15,MPN,MPN,MPN,1869.300148,-265.6708413
1901x-220,Inhibitory,I-14,PV,PV,PV,1900.514101,-219.5352668
1760x-85,Excitatory,E-16,PVH,PVH,PVH,1760.07697,-85.32766226
1863x-194,Inhibitory,I-14,MPN,MPN,MPN,1862.630921,-193.6470519
1866x-215,Inhibitory,I-11,MPN,MPN,MPN,1866.350849,-215.3711387
1917x-268,Inhibitory,I-15,PV,PV,PV,1916.613861,-267.5002999
1757x-425,Endothelial 1,,MPN,MPN,MPN,1756.66478,-424.5041721
1763x-327,Inhibitory,I-2,MPN,MPN,MPN,1763.135482,-326.9663135
1765x-283,OD Immature 1,,MPN,MPN,MPN,1765.037285,-283.4147959
1768x-394,Excitatory,E-12,MPN,MPN,MPN,1767.749944,-394.0690349
1768x-350,Endothelial 1,,MPN,MPN,MPN,1767.773153,-350.2638562
1770x-357,Endothelial 3,,MPN,MPN,MPN,1769.633552,-357.0028893
1781x-423,Microglia,,MPN,MPN,MPN,1781.182761,-423.0636795
1782x-336,Astrocyte,,MPN,MPN,MPN,1781.628194,-336.2499049
1784x-290,Astrocyte,,MPN,MPN,MPN,1784.322476,-289.7412778
1783x-365,Inhibitory,I-34,MPN,MPN,MPN,1782.542283,-364.5981551
1793x-297,Inhibitory,I-7,MPN,MPN,MPN,1792.502111,-297.4761882
1791x-444,Inhibitory,I-15,MPN,MPN,MPN,1790.652703,-444.2567261
1795x-384,Inhibitory,I-7,MPN,MPN,MPN,1795.281132,-383.5128245
1797x-430,Inhibitory,I-15,MPN,MPN,MPN,1797.078195,-429.6604161
1806x-371,Inhibitory,I-34,MPN,MPN,MPN,1805.515813,-371.2056853
1804x-345,Inhibitory,I-15,MPN,MPN,MPN,1803.991029,-344.970545
1813x-324,Excitatory,E-8,MPN,MPN,MPN,1812.968068,-324.250656
1814x-449,Endothelial 3,,MPN,MPN,MPN,1814.39136,-449.1276598
1815x-382,Inhibitory,I-2,MPN,MPN,MPN,1814.956787,-381.528925
1815x-391,Inhibitory,I-14,MPN,MPN,MPN,1815.447463,-391.2891555
1823x-323,Endothelial 1,,MPN,MPN,MPN,1822.883145,-322.5912526
1820x-351,Excitatory,E-8,MPN,MPN,MPN,1820.033484,-351.166072
1831x-410,Inhibitory,I-15,PV,PV,PV,1830.877802,-410.3788893
1832x-370,Astrocyte,,MPN,MPN,MPN,1832.24774,-369.8563907
1833x-361,Astrocyte,,MPN,MPN,MPN,1833.285659,-360.8321573
1835x-401,Inhibitory,I-15,PV,PV,PV,1834.82551,-401.4202717
1835x-394,Inhibitory,I-16,PV,PV,PV,1835.187101,-393.6283494
1838x-332,Excitatory,E-8,MPN,MPN,MPN,1837.935682,-331.9007354
1842x-435,Inhibitory,I-15,PV,PV,PV,1841.675032,-435.0677575
1847x-394,Inhibitory,I-16,PV,PV,PV,1846.636701,-394.1951783
1851x-360,Inhibitory,I-15,MPN,MPN,MPN,1851.198939,-360.1837703
1847x-313,Inhibitory,I-7,MPN,MPN,MPN,1847.110662,-313.0689573
1849x-454,Excitatory,E-24,PV,PV,PV,1848.734424,-453.5740933
1851x-294,Inhibitory,I-2,MPN,MPN,MPN,1851.331085,-293.6296543
1853x-384,Inhibitory,I-14,PV,PV,PV,1852.539769,-384.0675999
1856x-346,Excitatory,E-7,MPN,MPN,MPN,1855.742611,-346.3412971
1858x-448,Inhibitory,I-15,PV,PV,PV,1858.030737,-448.4801431
1866x-413,Inhibitory,I-15,PV,PV,PV,1866.366808,-412.7699007
1882x-352,Excitatory,E-7,PV,PV,PV,1881.856331,-351.5774883
1882x-286,Endothelial 3,,MPN,MPN,MPN,1881.577188,-286.0137168
1882x-322,Inhibitory,I-15,PV,PV,PV,1881.879606,-321.8154836
1881x-400,Inhibitory,I-15,PV,PV,PV,1881.224281,-399.6624538
1883x-310,Inhibitory,I-16,PV,PV,PV,1882.823228,-310.4227493
1890x-456,Inhibitory,I-15,PV,PV,PV,1890.316994,-456.1109533
1894x-334,Microglia,,PV,PV,PV,1894.295005,-333.7910919
1897x-415,Endothelial 3,,PV,PV,PV,1896.627284,-414.5480057
1900x-440,Inhibitory,I-15,PV,PV,PV,1900.497807,-440.483889
1904x-332,Excitatory,E-17,PV,PV,PV,1903.93011,-331.6259615
1909x-383,Excitatory,E-19,PV,PV,PV,1908.542251,-382.7850003
1912x-432,Inhibitory,I-15,PV,PV,PV,1911.874839,-432.2328578
1916x-468,Inhibitory,I-14,PV,PV,PV,1916.412143,-468.2974922
1927x-343,Inhibitory,I-7,PV,PV,PV,1927.090432,-343.4444103
1928x-311,Inhibitory,I-15,PV,PV,PV,1928.073665,-310.8362329
1934x-280,Inhibitory,I-7,PV,PV,PV,1933.679647,-280.188406
1937x-442,Inhibitory,I-15,PV,PV,PV,1936.549605,-442.2237088
1935x-408,Inhibitory,I-15,PV,PV,PV,1934.668035,-407.7302604
1761x-358,Astrocyte,,MPN,MPN,MPN,1760.922404,-357.8954996
1770x-410,Inhibitory,I-12,MPN,MPN,MPN,1770.493115,-410.3067181
1795x-329,Inhibitory,I-7,MPN,MPN,MPN,1794.722721,-329.4018467
1797x-363,Excitatory,E-12,MPN,MPN,MPN,1796.677747,-362.6851603
1838x-415,Inhibitory,I-16,PV,PV,PV,1837.670685,-415.480025
1869x-395,Inhibitory,I-15,PV,PV,PV,1868.943441,-395.3452441
1879x-443,Inhibitory,I-15,PV,PV,PV,1879.320644,-442.9268827
1890x-415,Endothelial 3,,PV,PV,PV,1890.376619,-414.9034474
1894x-313,Inhibitory,I-15,PV,PV,PV,1894.35575,-313.1423279
1908x-404,Excitatory,E-15,PV,PV,PV,1908.494847,-403.6638644
1912x-336,Inhibitory,I-15,PV,PV,PV,1911.542765,-335.9019788
1916x-399,Astrocyte,,PV,PV,PV,1916.475072,-398.6371531
1818x-321,Inhibitory,I-1,MPN,MPN,MPN,1818.465853,-320.8328488
1823x-442,Inhibitory,I-15,PV,PV,PV,1822.918148,-441.7992498
1828x-303,Endothelial 1,,MPN,MPN,MPN,1828.277712,-302.9235382
1844x-371,Inhibitory,I-7,MPN,MPN,MPN,1844.345301,-371.3321607
1855x-406,Inhibitory,I-7,PV,PV,PV,1855.274035,-406.4941822
1856x-335,Astrocyte,,MPN,MPN,MPN,1856.468351,-334.8529172
1871x-465,Excitatory,E-8,PV,PV,PV,1870.681861,-465.2395123
1906x-339,Inhibitory,I-15,PV,PV,PV,1906.209235,-338.6760899
1912x-450,Inhibitory,I-15,PV,PV,PV,1911.850828,-449.7040847
1790x-320,Inhibitory,I-7,MPN,MPN,MPN,1789.763996,-319.8479552
1796x-407,Excitatory,E-8,MPN,MPN,MPN,1795.75999,-407.3604012
1918x-413,Inhibitory,I-15,PV,PV,PV,1917.745569,-413.470669
1760x-388,Inhibitory,I-16,MPN,MPN,MPN,1759.994014,-388.3582475
1775x-342,Inhibitory,I-2,MPN,MPN,MPN,1774.991045,-342.0854262
1829x-464,Inhibitory,I-16,PV,PV,PV,1828.799697,-463.6678176
1857x-437,Inhibitory,I-15,PV,PV,PV,1856.728371,-437.0284098
1858x-462,Excitatory,E-8,PV,PV,PV,1858.475339,-461.6312777
1860x-321,Excitatory,E-7,MPN,MPN,MPN,1860.231378,-321.2511721
1868x-357,Inhibitory,I-16,PV,PV,PV,1867.51211,-356.9190758
1874x-337,Excitatory,E-8,PV,PV,PV,1873.796681,-337.0744845
1906x-428,Inhibitory,I-7,PV,PV,PV,1905.534546,-427.7285042
1755x-610,Astrocyte,,MPA,MPA,MPA,1754.521939,-609.6211801
1754x-643,Microglia,,PV,PV,PV,1754.437341,-643.4126227
1758x-661,Inhibitory,I-7,PV,PV,PV,1757.515156,-660.6541052
1758x-570,Inhibitory,I-7,MPN,MPN,MPN,1757.752551,-570.4715103
1761x-511,Excitatory,E-8,MPN,MPN,MPN,1761.448948,-511.2031089
1764x-534,Excitatory,E-7,MPN,MPN,MPN,1764.156907,-534.0982427
1766x-554,Excitatory,E-8,MPN,MPN,MPN,1765.99783,-553.6134145
1766x-500,Excitatory,E-17,MPN,MPN,MPN,1766.393219,-500.407917
1770x-594,Excitatory,E-15,MPN,MPN,MPN,1769.814793,-594.2702403
1776x-510,Inhibitory,I-12,MPN,MPN,MPN,1776.190145,-510.4462875
1777x-644,Inhibitory,I-12,PV,PV,PV,1776.654053,-644.3942263
1778x-589,Inhibitory,I-7,MPN,MPN,MPN,1778.397549,-588.8585984
1781x-613,Inhibitory,I-23,PV,PV,PV,1781.252587,-612.9992849
1783x-488,Excitatory,E-17,MPN,MPN,MPN,1783.389617,-488.4480707
1788x-603,Inhibitory,I-15,PV,PV,PV,1787.760063,-602.7202014
1792x-565,Excitatory,E-8,MPN,MPN,MPN,1792.223246,-565.1773883
1797x-532,Excitatory,E-8,MPN,MPN,MPN,1796.618496,-531.9285299
1810x-583,Excitatory,E-8,PV,PV,PV,1810.055412,-582.7172994
1811x-612,Excitatory,E-17,PV,PV,PV,1810.740773,-612.1337485
1811x-571,Excitatory,E-8,PV,PV,PV,1810.550617,-571.4102145
1817x-624,Inhibitory,I-15,PV,PV,PV,1817.206881,-623.9854739
1819x-603,Excitatory,E-15,PV,PV,PV,1819.287215,-602.7661018
1823x-540,Excitatory,E-17,PV,PV,PV,1822.606644,-539.7406663
1827x-525,Astrocyte,,PV,PV,PV,1827.070042,-525.1969717
1825x-629,Excitatory,E-8,PV,PV,PV,1825.253392,-628.9785327
1831x-591,Excitatory,E-17,PV,PV,PV,1831.078792,-591.379926
1831x-532,Inhibitory,I-15,PV,PV,PV,1830.792894,-531.9574885
1836x-568,Excitatory,E-15,PV,PV,PV,1835.970035,-567.5421024
1840x-559,Inhibitory,I-15,PV,PV,PV,1840.179708,-559.2727525
1833x-665,Inhibitory,I-15,PV,PV,PV,1832.685796,-664.6329481
1842x-491,Excitatory,E-8,PV,PV,PV,1841.988802,-491.2261509
1843x-654,Inhibitory,I-14,PV,PV,PV,1843.162297,-654.4735753
1841x-615,Inhibitory,I-15,PV,PV,PV,1841.112622,-614.7683352
1845x-626,Excitatory,E-17,PV,PV,PV,1844.863041,-625.8405797
1845x-599,Excitatory,E-8,PV,PV,PV,1844.975574,-598.8986395
1848x-609,Inhibitory,I-15,PV,PV,PV,1847.860106,-608.8461152
1853x-514,Inhibitory,I-7,PV,PV,PV,1853.23976,-513.7464814
1857x-583,Inhibitory,I-15,PV,PV,PV,1857.295814,-582.983254
1870x-489,Inhibitory,I-7,PV,PV,PV,1870.32895,-488.9684244
1873x-525,Inhibitory,I-15,PV,PV,PV,1873.191835,-525.4123381
1871x-647,Inhibitory,I-15,PV,PV,PV,1870.805005,-646.6359272
1878x-610,Endothelial 1,,PV,PV,PV,1877.796798,-609.7643867
1885x-517,Excitatory,E-8,PV,PV,PV,1884.516547,-517.1810375
1887x-566,Inhibitory,I-16,PV,PV,PV,1887.037774,-565.9416678
1889x-634,Excitatory,E-17,PV,PV,PV,1889.136325,-634.4522133
1890x-652,Inhibitory,I-15,PV,PV,PV,1890.197813,-652.1858912
1894x-518,OD Immature 2,,PV,PV,PV,1894.154476,-517.5785825
1897x-504,Inhibitory,I-15,PV,PV,PV,1897.302869,-504.1750107
1901x-572,OD Immature 1,,PV,PV,PV,1901.281684,-571.8820987
1904x-585,Inhibitory,I-34,PV,PV,PV,1903.706428,-584.6843147
1902x-621,Inhibitory,I-15,PV,PV,PV,1901.785664,-621.1112
1907x-487,Inhibitory,I-15,PV,PV,PV,1906.874268,-487.3989409
1907x-614,Inhibitory,I-15,PV,PV,PV,1907.04684,-614.409771
1914x-593,Inhibitory,I-16,PV,PV,PV,1913.634646,-593.1319885
1917x-599,Inhibitory,I-15,PV,PV,PV,1917.252394,-598.905555
1922x-523,Inhibitory,I-15,PV,PV,PV,1921.575644,-523.2747446
1922x-534,Excitatory,E-15,PV,PV,PV,1922.405648,-533.7679247
1923x-644,Ependymal,,V3,V3,V3,1923.333558,-643.875391
1925x-485,Inhibitory,I-21,PV,PV,PV,1925.060519,-484.7738647
1927x-631,Ependymal,,V3,V3,V3,1926.857731,-630.7136626
1929x-548,Inhibitory,I-16,PV,PV,PV,1928.856261,-547.5777646
1931x-509,Excitatory,E-2,PV,PV,PV,1931.179457,-509.3185525
1933x-616,Ependymal,,V3,V3,V3,1932.7355,-616.2107649
1780x-544,Excitatory,E-24,MPN,MPN,MPN,1780.132344,-544.1532021
1817x-565,Inhibitory,I-15,PV,PV,PV,1816.832375,-564.9376934
1822x-660,Inhibitory,I-15,PV,PV,PV,1821.979532,-659.7777231
1848x-644,Inhibitory,I-15,PV,PV,PV,1847.628774,-643.8457297
1858x-547,Inhibitory,I-15,PV,PV,PV,1857.96605,-546.6464046
1873x-532,Inhibitory,I-15,PV,PV,PV,1872.667339,-532.458757
1884x-661,Inhibitory,I-15,PV,PV,PV,1883.72151,-660.7267428
1886x-619,Inhibitory,I-15,PV,PV,PV,1885.990858,-619.2724392
1915x-655,Ependymal,,V3,V3,V3,1915.096718,-654.5993351
1915x-541,Excitatory,E-8,PV,PV,PV,1915.080827,-541.148916
1929x-563,Inhibitory,I-16,V3,V3,V3,1928.93567,-563.0491926
1759x-496,Inhibitory,I-7,MPN,MPN,MPN,1758.656545,-495.8246662
1794x-643,Inhibitory,I-15,PV,PV,PV,1793.959937,-643.0845387
1799x-503,Inhibitory,I-15,MPN,MPN,MPN,1798.621037,-503.2619762
1808x-650,Inhibitory,I-15,PV,PV,PV,1807.524051,-650.0275562
1842x-586,Inhibitory,I-15,PV,PV,PV,1841.850901,-586.0247466
1859x-567,Inhibitory,I-15,PV,PV,PV,1858.769951,-566.8153777
1861x-634,Inhibitory,I-7,PV,PV,PV,1860.999356,-633.8369658
1883x-596,Inhibitory,I-15,PV,PV,PV,1882.786274,-596.4771806
1918x-550,Excitatory,E-15,PV,PV,PV,1918.271482,-549.8375926
1755x-493,Inhibitory,I-3,MPN,MPN,MPN,1755.350141,-493.0433698
1763x-627,Inhibitory,I-12,PV,PV,PV,1762.966328,-627.2175898
1765x-632,Inhibitory,I-12,PV,PV,PV,1765.271336,-632.4730616
1814x-497,Inhibitory,I-15,PV,PV,PV,1814.403125,-496.9581362
1833x-552,Excitatory,E-17,PV,PV,PV,1832.812431,-551.6029311
1896x-530,Inhibitory,I-15,PV,PV,PV,1896.274301,-529.6393306
1769x-641,Inhibitory,I-15,PV,PV,PV,1768.641389,-640.6218415
1852x-666,Excitatory,E-15,PV,PV,PV,1852.493762,-665.6700824
1871x-634,Inhibitory,I-7,PV,PV,PV,1871.355831,-634.1292768
1890x-592,Inhibitory,I-15,PV,PV,PV,1890.296716,-591.7600141
1893x-586,Inhibitory,I-1,PV,PV,PV,1893.442063,-585.9499591
1893x-602,Inhibitory,I-15,PV,PV,PV,1893.273477,-602.0727263
1901x-560,Inhibitory,I-21,PV,PV,PV,1901.102859,-560.3035774
1904x-655,Inhibitory,I-15,V3,V3,V3,1904.180478,-655.254775
1923x-570,Excitatory,E-15,V3,V3,V3,1923.290596,-570.3236817
1803x-544,Inhibitory,I-12,MPN,MPN,MPN,1803.435708,-544.0084867
1826x-507,Inhibitory,I-15,PV,PV,PV,1825.816595,-507.4689731
1833x-511,Excitatory,E-17,PV,PV,PV,1832.888926,-511.4116135
1752x-742,Inhibitory,I-15,PV,PV,PV,1752.288097,-742.1910487
1753x-730,Inhibitory,I-7,PV,PV,PV,1753.180379,-730.2650782
1754x-697,Excitatory,E-7,PV,PV,PV,1753.974949,-696.8886489
1756x-685,Excitatory,E-8,PV,PV,PV,1756.091616,-684.6319184
1762x-770,Inhibitory,I-14,PV,PV,PV,1762.364442,-770.1532722
1765x-702,Inhibitory,I-16,PV,PV,PV,1765.386559,-701.5875435
1770x-780,Inhibitory,I-7,PV,PV,PV,1769.905405,-779.7466712
1782x-720,Inhibitory,I-15,PV,PV,PV,1781.674005,-719.7441244
1792x-718,Excitatory,E-15,PV,PV,PV,1792.150916,-718.1072795
1797x-699,Inhibitory,I-15,PV,PV,PV,1796.880506,-699.4494164
1805x-703,Inhibitory,I-15,PV,PV,PV,1805.423417,-702.6313101
1813x-715,Inhibitory,I-15,PV,PV,PV,1812.61493,-714.809499
1820x-689,Inhibitory,I-15,PV,PV,PV,1820.08663,-688.7279424
1839x-683,Inhibitory,I-7,PV,PV,PV,1838.530177,-682.5691493
1849x-732,Ependymal,,V3,V3,V3,1848.592734,-731.5593702
1855x-724,Ependymal,,V3,V3,V3,1855.274754,-723.7589674
1864x-718,Ependymal,,V3,V3,V3,1864.108039,-718.4111651
1870x-679,Excitatory,E-8,PV,PV,PV,1870.084565,-679.1538286
1870x-708,Ependymal,,V3,V3,V3,1869.971656,-708.1598157
1886x-696,Ependymal,,V3,V3,V3,1885.803862,-695.7127096
1887x-677,Endothelial 3,,PV,PV,PV,1886.855275,-676.7510792
1776x-689,Inhibitory,I-15,PV,PV,PV,1776.067143,-689.1443282
1792x-739,Astrocyte,,PV,PV,PV,1791.555131,-739.346724
1803x-753,Inhibitory,I-15,PV,PV,PV,1802.511063,-753.4866849
1804x-683,Inhibitory,I-15,PV,PV,PV,1803.506961,-682.6469883
1811x-753,Inhibitory,I-15,PV,PV,PV,1810.718515,-752.691763
1827x-695,Inhibitory,I-15,PV,PV,PV,1826.9561,-695.1560487
1831x-700,Inhibitory,I-15,PV,PV,PV,1831.434788,-699.9230797
1781x-697,Excitatory,E-15,PV,PV,PV,1780.824565,-696.7480191
1804x-695,Inhibitory,I-8,PV,PV,PV,1804.422862,-695.2149721
1824x-705,Inhibitory,I-15,PV,PV,PV,1824.395737,-705.2031313
1835x-734,Endothelial 2,,V3,V3,V3,1835.064023,-733.9113136
1761x-748,Inhibitory,I-22,PV,PV,PV,1761.133744,-747.9269207
1771x-713,Inhibitory,I-15,PV,PV,PV,1770.745394,-713.1849145
1814x-741,Inhibitory,I-15,PV,PV,PV,1814.24215,-740.8219263
1879x-700,Ependymal,,V3,V3,V3,1879.045332,-699.5313508
1895x-689,Ependymal,,V3,V3,V3,1894.841034,-688.9281811
2028x-758,Inhibitory,I-7,PV,PV,PV,2027.53736,-757.6025146
2035x-745,Excitatory,E-18,PV,PV,PV,2034.599892,-745.2233163
2048x-769,Inhibitory,I-21,PV,PV,PV,2047.549042,-768.5034194
2057x-780,Inhibitory,I-7,PV,PV,PV,2057.21844,-780.3895404
2065x-696,Excitatory,E-24,PV,PV,PV,2064.577716,-696.2665456
2069x-709,Inhibitory,I-7,PV,PV,PV,2069.314406,-708.7244064
2067x-681,Excitatory,E-8,PV,PV,PV,2066.704976,-681.3010127
2070x-769,Inhibitory,I-22,PV,PV,PV,2070.314858,-768.9586224
2086x-772,Inhibitory,I-7,PV,PV,PV,2085.707833,-772.4093058
2086x-734,Excitatory,E-9,PV,PV,PV,2086.073329,-733.8647088
2088x-681,Inhibitory,I-15,PV,PV,PV,2087.89101,-680.9153396
2099x-698,Inhibitory,I-7,PV,PV,PV,2098.723395,-698.3766727
2103x-704,Inhibitory,I-3,PV,PV,PV,2103.281774,-703.6573662
2110x-727,Inhibitory,I-7,PV,PV,PV,2109.54196,-727.2312809
2114x-742,Excitatory,E-15,MPA,MPA,MPA,2114.340541,-741.5277124
2127x-737,Excitatory,E-15,MPA,MPA,MPA,2126.762352,-737.3788898
2131x-715,Inhibitory,I-7,MPA,MPA,MPA,2131.385472,-714.8088951
2023x-698,Inhibitory,I-15,PV,PV,PV,2022.649778,-697.9952632
2119x-775,Endothelial 3,,PV,PV,PV,2119.476921,-775.0529873
2012x-706,Inhibitory,I-16,PV,PV,PV,2011.828711,-705.570652
2013x-719,Inhibitory,I-2,PV,PV,PV,2013.438338,-719.4202107
2038x-723,Inhibitory,I-14,PV,PV,PV,2038.280973,-722.9004346
2064x-778,Inhibitory,I-7,PV,PV,PV,2064.426997,-777.7916028
2090x-699,Excitatory,E-15,PV,PV,PV,2089.596343,-699.4679716
2094x-744,Astrocyte,,PV,PV,PV,2093.762506,-744.3440617
2102x-722,Inhibitory,I-15,PV,PV,PV,2102.054227,-722.3297027
2108x-696,Excitatory,E-8,PV,PV,PV,2108.328154,-696.0716751
2113x-767,Inhibitory,I-7,PV,PV,PV,2113.278805,-766.8768025
2020x-721,Inhibitory,I-15,PV,PV,PV,2020.237215,-720.6668885
2016x-680,Excitatory,E-1,PV,PV,PV,2016.227061,-680.3136307
2045x-729,Inhibitory,I-15,PV,PV,PV,2045.143508,-729.0363318
2056x-712,Inhibitory,I-15,PV,PV,PV,2056.495087,-712.2486623
2079x-727,Excitatory,E-15,PV,PV,PV,2079.019135,-726.9578203
2092x-759,Inhibitory,I-7,PV,PV,PV,2092.162907,-759.2545911
2099x-774,Inhibitory,I-7,PV,PV,PV,2099.024282,-774.0071245
2093x-784,OD Immature 1,,PV,PV,PV,2093.120922,-784.4584313
1969x-569,Ependymal,,V3,V3,V3,1969.416206,-569.4248949
1969x-546,Ependymal,,V3,V3,V3,1969.338389,-546.2523448
1970x-513,Ependymal,,V3,V3,V3,1969.673594,-513.2852298
